step, x1, x2, y, f1, f2, Ax, Ay, Bx, By, C, 'time, s'
108, -0.265154, 0.265154, 0.133612, 2.424139, 2.424139, -0.353000, 0.228730, 0.353000, 0.228730, 1.178097, 0.409826
109, -0.272277, 0.272277, 0.128609, 2.463051, 2.463051, -0.353000, 0.223235, 0.353000, 0.223235, 1.178097, 0.404966
110, -0.279143, 0.279143, 0.123835, 2.502567, 2.502567, -0.353000, 0.217828, 0.353000, 0.217828, 1.178097, 0.478607
111, -0.285723, 0.285723, 0.119304, 2.542472, 2.542472, -0.353000, 0.212538, 0.353000, 0.212538, 1.178097, 0.461822
112, -0.291992, 0.291992, 0.115025, 2.582536, 2.582536, -0.353000, 0.207391, 0.353000, 0.207391, 1.178097, 0.487698
113, -0.297932, 0.297932, 0.111007, 2.622515, 2.622515, -0.353000, 0.202412, 0.353000, 0.202412, 1.178097, 0.475299
114, -0.303527, 0.303527, 0.107252, 2.662155, 2.662155, -0.353000, 0.197625, 0.353000, 0.197625, 1.178097, 0.524896
115, -0.308765, 0.308765, 0.103763, 2.701188, 2.701188, -0.353000, 0.193052, 0.353000, 0.193052, 1.178097, 0.511619
116, -0.313640, 0.313640, 0.100538, 2.739341, 2.739341, -0.353000, 0.188713, 0.353000, 0.188713, 1.178097, 0.500758
117, -0.318147, 0.318147, 0.097575, 2.776336, 2.776336, -0.353000, 0.184630, 0.353000, 0.184630, 1.178097, 0.488845
118, -0.322285, 0.322285, 0.094870, 2.811892, 2.811892, -0.353000, 0.180819, 0.353000, 0.180819, 1.178097, 0.511333
119, -0.326054, 0.326054, 0.092417, 2.845730, 2.845730, -0.353000, 0.177297, 0.353000, 0.177297, 1.178097, 0.479538
120, -0.329458, 0.329458, 0.090211, 2.877576, 2.877576, -0.353000, 0.174079, 0.353000, 0.174079, 1.178097, 0.493321
121, -0.332501, 0.332501, 0.088247, 2.907164, 2.907164, -0.353000, 0.171180, 0.353000, 0.171180, 1.178097, 0.495364
122, -0.335189, 0.335189, 0.086516, 2.934240, 2.934240, -0.353000, 0.168610, 0.353000, 0.168610, 1.178097, 0.484242
123, -0.337527, 0.337527, 0.085015, 2.958565, 2.958565, -0.353000, 0.166381, 0.353000, 0.166381, 1.178097, 0.479375
124, -0.339521, 0.339521, 0.083736, 2.979921, 2.979921, -0.353000, 0.164502, 0.353000, 0.164502, 1.178097, 0.529995
125, -0.341178, 0.341178, 0.082676, 2.998110, 2.998109, -0.353000, 0.162981, 0.353000, 0.162981, 1.178097, 0.486060
126, -0.342503, 0.342503, 0.081828, 3.012962, 3.012955, -0.353000, 0.161825, 0.353000, 0.161825, 1.178097, 0.534068
