step,"time, s",x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99
330,0.000010,-12.922395,9.296493,-1.347780,13.403786,-2.351838,10.813398,0.674938,0.042540,-62.411115,-1.235150,21.182555,1.109425,-49.589802,-12830.432941,-44.948460,0.956336,-0.418408,-1.426844,-5028.042281,-2.428261,0.793684,-1.853324,2.608924,-3.020545,-1.695734,-0.110012,-36.448784,30.970785,3.333886,-35.671852,-1.562264,-2.918131,1.228635,-9.901110,16.215122,1826.576917,-1.021824,4.852386,-340.868672,-3.074518,90.073967,5.958714,3.546030,-8.413946,-0.566171,9.407681,214.706811,17.218364,9.968610,-39.621663,-0.522594,-1.163624,3.955186,-7.223655,2.247518,-17.533522,10.815467,-353.416455,-18.721964,-1.392054,2.700609,-111.434946,3.061961,-17.642815,-2.784064,4.511511,-35.642398,-0.612722,44.428256,35.871860,7.018802,3.600777,-2.108809,-9.521283,0.587957,-2156.076162,500.643770,5.452540,37.850099,14.053886,3.164431,1.804826,5.282976,-3.621051,3207.325569,-2.578575,35.425895,-5.788083,6106.109841,3.308910,-10.514600,43.429073,0.735893,1.668016,4.429287,18.932606,9.740303,5.191808,0.251977,0.521358,-3.955450,-8.679370,129.249385,-2.099030,1.729214,-9.443100,2.517647,-12.938112,92.189165,-5.976320,-1.991215,-0.781507,7.953652,4.962727,11.497785,-6.546116,0.062725,-0.364425,11.932457,26.384037,18.261356,1.614831,8.654228,-3.321365,-2.923911,14281.741880,2.587395,7.778569,-96.374404,19.471629,-120.344775,-1.596162,0.338511,-0.203338,-5.853679,2.672717,-4.742961,2.529847,2.475213,28.880636,8.778660,7.131361,-76.879866,2.951810,-1.249699,-1.975569,1.042283,-1.620539,1.147239,-0.879348,-0.021119,-94.626823,-194.110200,-4.660447,-2274.820433,-2.809759,-9.230582,5.124213,2.006205,-11.680948,-0.634796,0.725307,-2.823496,4.097667,-24.644544,-3.586010,3.246317,16.439401,-20.212435,2.814745,0.924877,12.028453,1.362461,-23.182632,-2.531801,11.008942,55.789487,-5.318900,-3.680152,-10.020954,-2.382966,-1.785599,-55.964286,-0.905185,0.174278,3.355395,-1.631638,2.433277,4.775385,2.172528,-1.924343,728.324625,-5.049151,1.347720,25.091502,-10.323243,-32.980023,74.077716,-8.037385,-10.068593
331,0.000009,-12.922395,9.296532,-1.347757,13.403788,-2.353276,10.813421,0.675184,0.042462,-62.411115,-1.234918,21.182555,1.109374,-49.589802,-12830.432941,-44.948460,0.956347,-0.418583,-1.425550,-5028.042281,-2.428270,0.793238,-1.853010,2.607865,-3.021020,-1.695433,-0.110084,-36.448783,30.970784,3.333829,-35.671852,-1.562558,-2.918300,1.228455,-9.901162,16.215122,1826.576917,-1.021834,4.852439,-340.868672,-3.073926,90.073967,5.958706,3.545982,-8.413962,-0.565464,9.407570,214.706811,17.218364,9.968600,-39.621663,-0.522849,-1.163773,3.955168,-7.223653,2.247556,-17.533660,10.815466,-353.416455,-18.721964,-1.392551,2.700358,-111.434946,3.062101,-17.642779,-2.784208,4.511522,-35.642398,-0.612767,44.428256,35.871860,7.018802,3.600756,-2.108765,-9.521239,0.588163,-2156.076162,500.643770,5.452526,37.850099,14.053883,3.164326,1.804710,5.282970,-3.620111,3207.325569,-2.578542,35.425895,-5.788117,6106.109841,3.309081,-10.514599,43.429073,0.735613,1.667537,4.429283,18.932611,9.740316,5.191679,0.252017,0.521375,-3.955439,-8.679350,129.249385,-2.098979,1.729194,-9.443234,2.517343,-12.938111,92.189165,-5.976285,-1.991110,-0.781733,7.953653,4.962679,11.497788,-6.546109,0.062621,-0.364391,11.932454,26.384037,18.261355,1.615380,8.654265,-3.321329,-2.923865,14281.741880,2.590835,7.778567,-96.374404,19.471627,-120.344775,-1.598806,0.338515,-0.203213,-5.853677,2.672705,-4.742956,2.529743,2.475591,28.880635,8.778600,7.131360,-76.879866,2.951764,-1.249794,-1.975574,1.042362,-1.618577,1.147317,-0.881297,-0.020998,-94.626823,-194.110200,-4.660447,-2274.820433,-2.809852,-9.230582,5.124304,2.006210,-11.680946,-0.634558,0.725330,-2.823467,4.097665,-24.644544,-3.586298,3.246224,16.439401,-20.212434,2.814734,0.924968,12.028452,1.362324,-23.182632,-2.531711,11.008919,55.789487,-5.318904,-3.680159,-10.021092,-2.382083,-1.785519,-55.964286,-0.903239,0.174248,3.354964,-1.631828,2.433338,4.775378,2.172531,-1.924468,728.324625,-5.049142,1.347743,25.091502,-10.323218,-32.980023,74.077716,-8.037385,-10.068334
332,0.000010,-12.922395,9.296570,-1.347733,13.403790,-2.354954,10.813444,0.675438,0.042384,-62.411115,-1.234683,21.182554,1.109324,-49.589802,-12830.432941,-44.948460,0.956358,-0.418758,-1.424104,-5028.042281,-2.428278,0.792788,-1.852694,2.606205,-3.021518,-1.695128,-0.110157,-36.448783,30.970784,3.333772,-35.671852,-1.562853,-2.918468,1.228274,-9.901213,16.215122,1826.576917,-1.021843,4.852491,-340.868672,-3.073311,90.073967,5.958698,3.545935,-8.413978,-0.564717,9.407459,214.706811,17.218364,9.968591,-39.621662,-0.523116,-1.163924,3.955150,-7.223652,2.247594,-17.533799,10.815466,-353.416455,-18.721964,-1.393104,2.700108,-111.434946,3.062242,-17.642744,-2.784354,4.511533,-35.642398,-0.612812,44.428256,35.871860,7.018802,3.600734,-2.108722,-9.521194,0.588370,-2156.076162,500.643770,5.452513,37.850099,14.053880,3.164221,1.804595,5.282964,-3.619103,3207.325569,-2.578510,35.425895,-5.788152,6106.109841,3.309256,-10.514598,43.429073,0.735328,1.667036,4.429279,18.932616,9.740329,5.191549,0.252058,0.521391,-3.955428,-8.679329,129.249385,-2.098928,1.729175,-9.443369,2.517034,-12.938109,92.189164,-5.976250,-1.991003,-0.781958,7.953655,4.962630,11.497790,-6.546102,0.062515,-0.364357,11.932450,26.384037,18.261355,1.615949,8.654301,-3.321294,-2.923819,14281.741880,2.596386,7.778565,-96.374404,19.471625,-120.344775,-1.602833,0.338518,-0.203088,-5.853675,2.672693,-4.742952,2.529638,2.475977,28.880635,8.778539,7.131358,-76.879866,2.951717,-1.249889,-1.975580,1.042440,-1.615603,1.147397,-0.884010,-0.020878,-94.626823,-194.110200,-4.660447,-2274.820433,-2.809945,-9.230582,5.124396,2.006216,-11.680944,-0.634320,0.725353,-2.823437,4.097662,-24.644544,-3.586611,3.246131,16.439401,-20.212434,2.814723,0.925059,12.028451,1.362187,-23.182632,-2.531621,11.008896,55.789487,-5.318909,-3.680166,-10.021234,-2.381048,-1.785440,-55.964286,-0.900544,0.174218,3.354521,-1.632022,2.433399,4.775370,2.172534,-1.924594,728.324625,-5.049132,1.347766,25.091501,-10.323193,-32.980023,74.077716,-8.037385,-10.068072
333,0.000009,-12.922394,9.296609,-1.347710,13.403791,-2.356996,10.813467,0.675699,0.042306,-62.411115,-1.234443,21.182554,1.109273,-49.589802,-12830.432941,-44.948460,0.956369,-0.418932,-1.422459,-5028.042281,-2.428287,0.792333,-1.852376,2.601361,-3.022041,-1.694817,-0.110230,-36.448782,30.970784,3.333715,-35.671852,-1.563150,-2.918637,1.228092,-9.901265,16.215122,1826.576917,-1.021853,4.852543,-340.868672,-3.072670,90.073968,5.958690,3.545887,-8.413994,-0.563923,9.407348,214.706811,17.218363,9.968582,-39.621662,-0.523397,-1.164077,3.955132,-7.223650,2.247632,-17.533938,10.815465,-353.416455,-18.721964,-1.393731,2.699859,-111.434946,3.062383,-17.642708,-2.784502,4.511543,-35.642397,-0.612857,44.428256,35.871860,7.018801,3.600713,-2.108678,-9.521149,0.588577,-2156.076162,500.643770,5.452499,37.850098,14.053877,3.164114,1.804480,5.282957,-3.618014,3207.325569,-2.578477,35.425895,-5.788187,6106.109841,3.309436,-10.514598,43.429073,0.735037,1.666510,4.429275,18.932620,9.740342,5.191418,0.252099,0.521407,-3.955417,-8.679309,129.249385,-2.098878,1.729155,-9.443504,2.516698,-12.938108,92.189164,-5.976215,-1.990896,-0.782180,7.953657,4.962581,11.497792,-6.546095,0.062409,-0.364324,11.932447,26.384037,18.261354,1.616541,8.654337,-3.321258,-2.923772,14281.741880,2.613228,7.778563,-96.374404,19.471623,-120.344775,-1.612473,0.338522,-0.202961,-5.853673,2.672681,-4.742948,2.529532,2.476372,28.880635,8.778478,7.131357,-76.879866,2.951671,-1.249985,-1.975586,1.042518,-1.608520,1.147478,-0.888800,-0.020756,-94.626823,-194.110200,-4.660447,-2274.820433,-2.810038,-9.230581,5.124489,2.006221,-11.680941,-0.634083,0.725376,-2.823406,4.097659,-24.644544,-3.586951,3.246037,16.439401,-20.212433,2.814712,0.925150,12.028449,1.362050,-23.182632,-2.531532,11.008873,55.789487,-5.318913,-3.680173,-10.021381,-2.379783,-1.785361,-55.964286,-0.895818,0.174188,3.354066,-1.632221,2.433461,4.775363,2.172536,-1.924721,728.324625,-5.049123,1.347789,25.091501,-10.323168,-32.980023,74.077716,-8.037384,-10.067805
334,0.000010,-12.922394,9.296648,-1.347686,13.403793,-2.359671,10.813490,0.675968,0.042228,-62.411115,-1.234200,21.182554,1.109223,-49.589801,-12830.432941,-44.948460,0.956380,-0.419107,-1.420535,-5028.042281,-2.428296,0.791875,-1.852055,2.604407,-3.022591,-1.694502,-0.110304,-36.448781,30.970783,3.333658,-35.671852,-1.563448,-2.918805,1.227908,-9.901317,16.215122,1826.576917,-1.021862,4.852596,-340.868672,-3.071999,90.073968,5.958682,3.545840,-8.414010,-0.563077,9.407237,214.706811,17.218363,9.968572,-39.621662,-0.523693,-1.164231,3.955113,-7.223649,2.247669,-17.534078,10.815464,-353.416455,-18.721964,-1.394461,2.699609,-111.434946,3.062526,-17.642673,-2.784650,4.511554,-35.642397,-0.612902,44.428256,35.871860,7.018801,3.600692,-2.108634,-9.521104,0.588784,-2156.076162,500.643770,5.452485,37.850098,14.053874,3.164007,1.804364,5.282951,-3.616826,3207.325569,-2.578445,35.425895,-5.788221,6106.109841,3.309622,-10.514597,43.429073,0.734741,1.665956,4.429271,18.932625,9.740355,5.191287,0.252140,0.521423,-3.955406,-8.679289,129.249385,-2.098827,1.729136,-9.443640,2.516338,-12.938107,92.189164,-5.976180,-1.990787,-0.782401,7.953658,4.962532,11.497794,-6.546089,0.062302,-0.364290,11.932443,26.384037,18.261354,1.617159,8.654374,-3.321222,-2.923726,14281.741880,2.602108,7.778561,-96.374404,19.471622,-120.344775,-1.512917,0.338525,-0.202834,-5.853670,2.672668,-4.742943,2.529426,2.476777,28.880635,8.778417,7.131355,-76.879866,2.951624,-1.250081,-1.975592,1.042597,-1.681385,1.147561,-0.915262,-0.020634,-94.626823,-194.110200,-4.660447,-2274.820433,-2.810130,-9.230581,5.124582,2.006227,-11.680939,-0.633845,0.725399,-2.823373,4.097656,-24.644544,-3.587327,3.245944,16.439401,-20.212432,2.814701,0.925242,12.028448,1.361914,-23.182631,-2.531443,11.008850,55.789487,-5.318918,-3.680179,-10.021532,-2.378120,-1.785282,-55.964286,-0.869879,0.174158,3.353598,-1.632424,2.433523,4.775355,2.172539,-1.924849,728.324625,-5.049114,1.347812,25.091501,-10.323143,-32.980023,74.077716,-8.037384,-10.067534
335,0.000010,-12.922393,9.296687,-1.347662,13.403795,-2.363740,10.813513,0.676245,0.042150,-62.411114,-1.233955,21.182553,1.109173,-49.589801,-12830.432941,-44.948460,0.956391,-0.419282,-1.418271,-5028.042281,-2.428305,0.791412,-1.851715,2.517977,-3.023173,-1.694181,-0.110378,-36.448780,30.970783,3.333601,-35.671852,-1.563748,-2.918972,1.227722,-9.901368,16.215122,1826.576917,-1.021871,4.852648,-340.868672,-3.071296,90.073968,5.958674,3.545792,-8.414026,-0.562170,9.407125,214.706811,17.218363,9.968563,-39.621662,-0.524007,-1.164388,3.955095,-7.223647,2.247707,-17.534218,10.815464,-353.416455,-18.721964,-1.395390,2.699359,-111.434946,3.062669,-17.642637,-2.784800,4.511565,-35.642397,-0.612947,44.428256,35.871860,7.018801,3.600670,-2.108591,-9.521059,0.588991,-2156.076162,500.643770,5.452472,37.850098,14.053871,3.163899,1.804249,5.282945,-3.615511,3207.325569,-2.578412,35.425896,-5.788256,6106.109841,3.309813,-10.514596,43.429073,0.734438,1.665372,4.429267,18.932629,9.740368,5.191154,0.252181,0.521439,-3.955395,-8.679269,129.249385,-2.098775,1.729117,-9.443776,2.515948,-12.938106,92.189163,-5.976145,-1.990677,-0.782651,7.953660,4.962483,11.497797,-6.546082,0.062194,-0.364256,11.932439,26.384037,18.261353,1.617805,8.654410,-3.321187,-2.923680,14281.741880,2.908058,7.778559,-96.374404,19.471620,-120.344775,-1.510296,0.338529,-0.202706,-5.853668,2.672656,-4.742939,2.529320,2.477193,28.880634,8.778356,7.131354,-76.879866,2.951578,-1.250177,-1.975595,1.042676,-1.683266,1.147646,-0.915298,-0.020512,-94.626823,-194.110200,-4.660447,-2274.820433,-2.810223,-9.230581,5.124676,2.006232,-11.680937,-0.633608,0.725423,-2.823340,4.097654,-24.644543,-3.587746,3.245850,16.439402,-20.212431,2.814690,0.925333,12.028447,1.361777,-23.182631,-2.531353,11.008827,55.789487,-5.318923,-3.680186,-10.021688,-2.375579,-1.785131,-55.964286,-0.869794,0.174128,3.353116,-1.632633,2.433584,4.775348,2.172541,-1.924979,728.324625,-5.049104,1.347835,25.091501,-10.323117,-32.980023,74.077716,-8.037384,-10.067258
336,0.000009,-12.922393,9.296726,-1.347638,13.403797,-2.373551,10.813536,0.676531,0.042072,-62.411114,-1.233706,21.182553,1.109122,-49.589801,-12830.432941,-44.948460,0.956402,-0.419457,-1.415303,-5028.042281,-2.428314,0.790945,-1.851370,2.410968,-3.023791,-1.693854,-0.110452,-36.448780,30.970783,3.333543,-35.671852,-1.564049,-2.919140,1.227535,-9.901420,16.215122,1826.576917,-1.021881,4.852701,-340.868672,-3.070556,90.073969,5.958666,3.545744,-8.414042,-0.561193,9.407013,214.706811,17.218363,9.968553,-39.621662,-0.524342,-1.164546,3.955077,-7.223645,2.247752,-17.534359,10.815463,-353.416455,-18.721965,-1.396587,2.699297,-111.434946,3.062798,-17.642601,-2.784951,4.511575,-35.642397,-0.612993,44.428256,35.871860,7.018801,3.600649,-2.108547,-9.521013,0.589199,-2156.076162,500.643770,5.452458,37.850098,14.053869,3.163786,1.804134,5.282939,-3.614030,3207.325569,-2.578380,35.425896,-5.788291,6106.109841,3.310011,-10.514596,43.429073,0.734128,1.664752,4.429263,18.932634,9.740381,5.191021,0.252222,0.521455,-3.955384,-8.679249,129.249385,-2.098723,1.729098,-9.443913,2.908545,-12.938105,92.189163,-5.976110,-1.990566,-0.782904,7.953661,4.962434,11.497799,-6.546075,0.062084,-0.364223,11.932436,26.384037,18.261353,1.618484,8.654447,-3.321151,-2.923633,14281.741880,2.915774,7.778556,-96.374404,19.471618,-120.344775,-1.510088,0.338532,-0.202578,-5.853666,2.672644,-4.742935,2.529213,2.478469,28.880634,8.778294,7.131353,-76.879866,2.951531,-1.250274,-1.975598,1.042755,-1.683380,1.147732,-0.914677,-0.020388,-94.626823,-194.110200,-4.660447,-2274.820433,-2.810316,-9.230581,5.124771,2.006239,-11.680934,-0.633372,0.725446,-2.823304,4.097651,-24.644543,-3.588223,3.245753,16.439402,-20.212430,2.814679,0.925425,12.028445,1.361640,-23.182631,-2.531265,11.008804,55.789486,-5.318927,-3.680193,-10.021848,-2.369420,-1.784973,-55.964286,-0.870352,0.174098,3.352619,-1.632848,2.433647,4.775340,2.172544,-1.925110,728.324625,-5.049095,1.347858,25.091501,-10.323092,-32.980023,74.077716,-8.037383,-10.066978
337,0.000009,-12.922392,9.296766,-1.347613,13.403799,-2.294116,10.813559,0.676826,0.041994,-62.411114,-1.233453,21.182553,1.109071,-49.589801,-12830.432941,-44.948460,0.956413,-0.419632,-1.410809,-5028.042281,-2.428323,0.790474,-1.851023,2.408514,-3.024449,-1.693521,-0.110527,-36.448779,30.970782,3.333484,-35.671852,-1.564352,-2.919307,1.227347,-9.901471,16.215122,1826.576917,-1.021890,4.852753,-340.868672,-3.069773,90.073969,5.958657,3.545696,-8.414058,-0.560133,9.406900,214.706811,17.218363,9.968544,-39.621662,-0.524702,-1.164707,3.955058,-7.223644,2.247830,-17.534500,10.815462,-353.416455,-18.721965,-1.398349,2.699292,-111.434946,3.062910,-17.642565,-2.785103,4.511586,-35.642397,-0.613039,44.428256,35.871860,7.018801,3.600628,-2.108503,-9.520968,0.589407,-2156.076162,500.643770,5.452444,37.850098,14.053866,3.163667,1.804019,5.282932,-3.612321,3207.325569,-2.578347,35.425896,-5.788325,6106.109841,3.310215,-10.514595,43.429073,0.733812,1.664093,4.429258,18.932638,9.740394,5.190886,0.252264,0.521471,-3.955373,-8.679228,129.249385,-2.098671,1.729079,-9.444051,2.927180,-12.938104,92.189163,-5.976074,-1.990454,-0.783156,7.953663,4.962384,11.497801,-6.546068,0.061974,-0.364189,11.932432,26.384037,18.261352,1.619199,8.654483,-3.321116,-2.923587,14281.741880,2.907837,7.778554,-96.374404,19.471617,-120.344775,-1.509941,0.338536,-0.202448,-5.853664,2.672632,-4.742930,2.529106,2.478154,28.880634,8.778233,7.131351,-76.879866,2.951484,-1.250370,-1.975601,1.042834,-1.683451,1.147820,-0.914005,-0.020264,-94.626823,-194.110200,-4.660446,-2274.820433,-2.810408,-9.230580,5.124867,2.006248,-11.680932,-0.633136,0.725469,-2.823268,4.097648,-24.644543,-3.588780,3.245655,16.439402,-20.212429,2.814668,0.925518,12.028444,1.361503,-23.182631,-2.531176,11.008781,55.789486,-5.318932,-3.680200,-10.022014,-2.419487,-1.784815,-55.964286,-0.870959,0.174068,3.352105,-1.633068,2.433709,4.775333,2.172547,-1.925241,728.324625,-5.049086,1.347880,25.091500,-10.323067,-32.980023,74.077716,-8.037383,-10.066692
338,0.000010,-12.922392,9.296805,-1.347589,13.403801,-2.292192,10.813582,0.677131,0.041916,-62.411114,-1.233195,21.182552,1.109021,-49.589801,-12830.432941,-44.948460,0.956424,-0.419807,-1.400577,-5028.042281,-2.428331,0.789998,-1.850674,2.408659,-3.025154,-1.693183,-0.110603,-36.448778,30.970782,3.333425,-35.671852,-1.564656,-2.919473,1.227156,-9.901523,16.215122,1826.576917,-1.021900,4.852806,-340.868672,-3.068941,90.073969,5.958649,3.545648,-8.414074,-0.558974,9.406788,214.706811,17.218362,9.968535,-39.621662,-0.525092,-1.164869,3.955040,-7.223642,2.247911,-17.534641,10.815462,-353.416455,-18.721965,-1.402240,2.699287,-111.434945,3.063020,-17.642529,-2.785256,4.511597,-35.642397,-0.613084,44.428256,35.871859,7.018800,3.600606,-2.108466,-9.520922,0.589615,-2156.076162,500.643770,5.452431,37.850097,14.053863,3.163547,1.803905,5.282926,-3.610274,3207.325569,-2.578314,35.425896,-5.788360,6106.109841,3.310426,-10.514595,43.429073,0.733488,1.663388,4.429254,18.932643,9.740407,5.190751,0.252306,0.521487,-3.955362,-8.679208,129.249385,-2.098619,1.729060,-9.444189,2.926526,-12.938103,92.189162,-5.976039,-1.990342,-0.783409,7.953664,4.962335,11.497803,-6.546062,0.061863,-0.364155,11.932429,26.384037,18.261352,1.619956,8.654520,-3.321081,-2.923540,14281.741880,2.908859,7.778552,-96.374404,19.471615,-120.344775,-1.509796,0.338539,-0.202318,-5.853661,2.672620,-4.742926,2.528998,2.477821,28.880634,8.778172,7.131350,-76.879866,2.951437,-1.250467,-1.975605,1.042913,-1.683522,1.147910,-0.913291,-0.020140,-94.626823,-194.110200,-4.660446,-2274.820433,-2.810501,-9.230580,5.124964,2.006257,-11.680930,-0.632900,0.725492,-2.823229,4.097646,-24.644543,-3.589455,3.245555,16.439402,-20.212429,2.814657,0.925610,12.028443,1.361366,-23.182630,-2.531050,11.008758,55.789486,-5.318936,-3.680206,-10.022186,-2.420741,-1.784655,-55.964286,-0.871608,0.174037,3.351574,-1.633295,2.433772,4.775326,2.172549,-1.925375,728.324625,-5.049076,1.347903,25.091500,-10.323042,-32.980023,74.077716,-8.037383,-10.066402
339,0.000010,-12.922391,9.296845,-1.347564,13.403803,-2.292202,10.813605,0.677447,0.041837,-62.411114,-1.232933,21.182552,1.108970,-49.589801,-12830.432941,-44.948460,0.956435,-0.419982,-1.973688,-5028.042281,-2.428340,0.789518,-1.850323,2.408872,-3.025915,-1.692838,-0.110678,-36.448778,30.970782,3.333365,-35.671852,-1.564961,-2.919639,1.226964,-9.901575,16.215122,1826.576917,-1.021909,4.852859,-340.868672,-3.068050,90.073970,5.958641,3.545599,-8.414090,-0.557691,9.406675,214.706811,17.218362,9.968525,-39.621662,-0.525518,-1.165033,3.955022,-7.223641,2.247992,-17.534783,10.815461,-353.416455,-18.721965,-1.189729,2.699282,-111.434945,3.063130,-17.642493,-2.785410,4.511607,-35.642396,-0.613129,44.428256,35.871859,7.018800,3.600585,-2.108429,-9.520875,0.589824,-2156.076162,500.643770,5.452417,37.850097,14.053860,3.163425,1.803790,5.282920,-3.607667,3207.325569,-2.578281,35.425896,-5.788395,6106.109841,3.310645,-10.514594,43.429073,0.733157,1.662629,4.429250,18.932648,9.740420,5.190615,0.252348,0.521503,-3.955351,-8.679188,129.249385,-2.098567,1.729042,-9.444328,2.925145,-12.938101,92.189162,-5.976004,-1.990229,-0.783660,7.953666,4.962285,11.497805,-6.546055,0.061751,-0.364122,11.932425,26.384038,18.261351,1.620763,8.654557,-3.321045,-2.923494,14281.741880,2.910335,7.778550,-96.374404,19.471613,-120.344775,-1.509652,0.338543,-0.202187,-5.853659,2.672608,-4.742922,2.528889,2.477482,28.880633,8.778110,7.131348,-76.879866,2.951391,-1.250565,-1.975608,1.042993,-1.683593,1.148002,-0.912528,-0.020014,-94.626823,-194.110200,-4.660446,-2274.820433,-2.810593,-9.230580,5.125062,2.006266,-11.680928,-0.632665,0.725516,-2.823188,4.097643,-24.644543,-3.590325,3.245456,16.439402,-20.212428,2.814647,0.925703,12.028441,1.361229,-23.182630,-2.530920,11.008734,55.789486,-5.318941,-3.680213,-10.022363,-2.420779,-1.784495,-55.964286,-0.872304,0.174007,3.351023,-1.633528,2.433835,4.775318,2.172552,-1.925510,728.324625,-5.049067,1.347926,25.091500,-10.323017,-32.980023,74.077716,-8.037382,-10.066106
340,0.000010,-12.922391,9.296884,-1.347539,13.403804,-2.292259,10.813628,0.677774,0.041759,-62.411114,-1.231741,21.182552,1.108919,-49.589801,-12830.432941,-44.948460,0.956446,-0.420157,-2.118508,-5028.042281,-2.428347,0.789033,-1.850014,2.409091,-3.026742,-1.692486,-0.110755,-36.448777,30.970781,3.333306,-35.671852,-1.565268,-2.919804,1.226771,-9.901627,16.215122,1826.576917,-1.021918,4.852912,-340.868672,-3.067090,90.073970,5.958633,3.545551,-8.414106,-0.556253,9.406561,214.706811,17.218362,9.968516,-39.621661,-0.525991,-1.167760,3.955003,-7.223639,2.248073,-17.534925,10.815460,-353.416455,-18.721965,-1.182204,2.699277,-111.434945,3.063241,-17.642457,-2.785565,4.511618,-35.642396,-0.613176,44.428256,35.871859,7.018800,3.600564,-2.108393,-9.520828,0.590033,-2156.076162,500.643770,5.452403,37.850097,14.053857,3.163303,1.803676,5.282914,-3.603929,3207.325569,-2.578248,35.425896,-5.788430,6106.109841,3.310873,-10.514593,43.429072,0.732817,1.661806,4.429246,18.932652,9.740433,5.190478,0.252390,0.521519,-3.955340,-8.679168,129.249385,-2.098480,1.729023,-9.444468,2.923125,-12.938100,92.189161,-5.975969,-1.990114,-0.783916,7.953667,4.962235,11.497808,-6.546048,0.061638,-0.364089,11.932422,26.384038,18.261350,1.621629,8.654593,-3.321010,-2.923447,14281.741880,2.912406,7.778548,-96.374404,19.471611,-120.344775,-1.509682,0.338546,-0.202056,-5.853657,2.672596,-4.742917,2.528780,2.477138,28.880633,8.778049,7.131347,-76.879866,2.951344,-1.250662,-1.816071,1.043072,-1.683694,1.148095,-0.911720,-0.019888,-94.626823,-194.110200,-4.660446,-2274.820433,-2.810685,-9.230579,5.125160,2.006276,-11.680925,-0.632431,0.725539,-2.823146,4.097640,-24.644543,-3.591589,3.245356,16.439402,-20.212427,2.814636,0.925796,12.028440,1.361093,-23.182630,-2.530790,11.008711,55.789486,-5.318946,-3.680220,-10.022547,-2.420786,-1.784361,-55.964286,-0.873065,0.173977,3.350450,-1.633768,2.433898,4.775311,2.172555,-1.925646,728.324625,-5.049058,1.347948,25.091500,-10.322992,-32.980023,74.077716,-8.037382,-10.065804
